quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
0,0.894737,0.190476,0.9762120715063053,0,0,2,0.3333333333333333,0.9762120715063053,0.9762120715063053
1,1.000000,0.041667,0.9382950178190183,0,0,1,0.8571428571428571,0.9382950178190183,0.9382950178190183
1,1.250000,0.150000,0.9918671955031784,0,0,9,0.1,0.9918671955031784,0.9918671955031784
1,0.916667,0.071429,0.9175666342404709,0,0,2,0.5,0.9175666342404709,0.9175666342404709
0,1.333333,0.380952,0.9688821673836865,0,0,7,0.2222222222222222,0.9688821673836865,0.9688821673836865
0,1.000000,0.050000,0.9980389156479291,0,0,5,0.16666666666666666,0.9980389156479291,0.9980389156479291
0,1.416667,0.214286,0.8861791913183148,0,0,5,0.2857142857142857,0.8861791913183148,0.8861791913183148
1,1.050000,0.000000,0.9538148645666967,0,0,1,0.5,0.9538148645666967,0.9538148645666967
1,1.263158,0.190476,0.8615086762831742,0,0,2,0.6,0.8615086762831742,0.8615086762831742
0,1.266667,0.250000,0.908343746318804,0,0,6,0.25,0.908343746318804,0.908343746318804
0,1.000000,0.076923,0.7902684411240376,0,0,2,0.0,0.7902684411240376,0.7902684411240376
0,0.869565,0.166667,0.8596627362566907,0,0,1,0.6666666666666666,0.8596627362566907,0.8596627362566907
1,1.333333,0.285714,0.9463243041385901,0,0,3,0.0,0.9463243041385901,0.9463243041385901
1,0.857143,0.181818,0.8989043090823502,0,0,3,0.25,0.8989043090823502,0.8989043090823502
1,1.187500,0.250000,0.9348513252675869,0,0,0,1.0,0.9348513252675869,0.9348513252675869
1,1.142857,0.142857,0.7723530033076809,0,0,3,0.25,0.7723530033076809,0.7723530033076809
0,1.571429,0.437500,0.8749318226953726,1,1,0,1.0,0.8749318226953726,0.8749318226953726
1,1.263158,0.263158,0.9993297474518211,0,0,1,0.0,0.9993297474518211,0.9993297474518211
1,0.800000,0.192308,0.9354469745664202,0,0,1,0.5,0.9354469745664202,0.9354469745664202
1,1.058824,0.055556,0.8177369472843978,1,1,1,0.5,0.8177369472843978,0.8177369472843978
1,0.730769,0.296296,0.9015764315445073,0,0,1,0.6666666666666666,0.9015764315445073,0.9015764315445073
1,1.153846,0.153846,0.8019952974985765,0,0,1,0.75,0.8019952974985765,0.8019952974985765
1,0.800000,0.200000,0.9972000945898287,0,0,1,0.5,0.9972000945898287,0.9972000945898287
1,0.944444,0.055556,0.9362611155384679,0,0,1,0.5,0.9362611155384679,0.9362611155384679
1,1.200000,0.200000,0.8099146125583743,0,0,1,0.0,0.8099146125583743,0.8099146125583743
1,1.090909,0.090909,0.8332363927755236,1,1,0,1.0,0.8332363927755236,0.8332363927755236
1,0.733333,0.266667,0.8705888442102351,0,0,2,0.5,0.8705888442102351,0.8705888442102351
1,0.666667,0.333333,0.8971573191663794,0,0,1,0.0,0.8971573191663794,0.8971573191663794
0,1.153846,0.153846,0.8715687519581072,0,0,6,0.14285714285714285,0.8715687519581072,0.8715687519581072
0,1.333333,0.388889,0.7705541546978888,1,1,4,0.42857142857142855,0.7705541546978888,0.7705541546978888
1,1.047619,0.045455,0.9999999999999999,0,0,0,1.0,0.9999999999999999,0.9999999999999999
1,0.840000,0.142857,0.9516742616828152,0,0,1,0.5,0.9516742616828152,0.9516742616828152
0,0.785714,0.241379,0.816042026121009,0,0,0,1.0,0.816042026121009,0.816042026121009
0,1.125000,0.250000,0.999939077309717,0,0,0,1.0,0.999939077309717,0.999939077309717
1,1.040000,0.037037,0.9615564817459523,0,0,4,0.0,0.9615564817459523,0.9615564817459523
1,1.352941,0.444444,0.7630502582657522,1,1,1,0.5,0.7630502582657522,0.7630502582657522
0,0.882353,0.250000,0.6881240810501882,0,0,1,0.6666666666666666,0.6881240810501882,0.6881240810501882
0,0.666667,0.250000,0.785775953380408,0,0,2,0.0,0.785775953380408,0.785775953380408
1,0.937500,0.000000,0.7733924337925007,0,0,3,0.0,0.7733924337925007,0.7733924337925007
1,1.166667,0.076923,0.6420332278801653,0,0,0,1.0,0.6420332278801653,0.6420332278801653
1,1.086957,0.086957,0.9996502028440104,0,0,3,0.25,0.9996502028440104,0.9996502028440104
1,0.800000,0.190476,0.894409120494158,0,0,0,1.0,0.894409120494158,0.894409120494158
1,1.000000,0.000000,0.9007391398354317,0,0,2,0.3333333333333333,0.9007391398354317,0.9007391398354317
0,1.000000,0.000000,0.6839074679837693,0,0,3,0.25,0.6839074679837693,0.6839074679837693
1,1.230769,0.230769,0.7524473398255263,0,0,8,0.1111111111111111,0.7524473398255263,0.7524473398255263
1,1.000000,0.043478,0.987490336023803,0,0,2,0.0,0.987490336023803,0.987490336023803
0,1.200000,0.250000,0.979210261104371,0,0,0,1.0,0.979210261104371,0.979210261104371
0,1.437500,0.411765,0.7993779087951645,0,0,1,0.6666666666666666,0.7993779087951645,0.7993779087951645
0,0.875000,0.157895,0.8767232272303731,1,1,1,0.5,0.8767232272303731,0.8767232272303731
0,1.250000,0.250000,0.8949417442736162,0,0,1,0.6666666666666666,0.8949417442736162,0.8949417442736162
0,1.210526,0.315789,0.9934166308707946,0,0,1,0.6666666666666666,0.9934166308707946,0.9934166308707946
1,1.307692,0.357143,0.9470480701953757,0,0,6,0.0,0.9470480701953757,0.9470480701953757
0,1.250000,0.250000,0.8071648089854175,0,0,2,0.0,0.8071648089854175,0.8071648089854175
0,0.800000,0.272727,0.9953476866021089,0,0,1,0.5,0.9953476866021089,0.9953476866021089
0,0.700000,0.333333,0.8881416597282834,0,0,2,0.0,0.8881416597282834,0.8881416597282834
1,1.052632,0.100000,0.9634334258904445,0,0,3,0.25,0.9634334258904445,0.9634334258904445
0,1.416667,0.500000,0.9029755030713539,0,0,2,0.3333333333333333,0.9029755030713539,0.9029755030713539
0,0.687500,0.312500,0.914255317095704,0,0,5,0.2857142857142857,0.914255317095704,0.914255317095704
1,0.750000,0.187500,0.7125720940860695,0,0,1,0.6666666666666666,0.7125720940860695,0.7125720940860695
0,1.250000,0.250000,0.8326295047652278,0,0,0,1.0,0.8326295047652278,0.8326295047652278
1,0.954545,0.045455,0.9994580027130145,0,0,0,1.0,0.9994580027130145,0.9994580027130145
1,0.789474,0.210526,0.9667422155699279,0,0,1,0.0,0.9667422155699279,0.9667422155699279
1,0.785714,0.133333,0.8269619180521832,0,0,0,1.0,0.8269619180521832,0.8269619180521832
0,1.363636,0.454545,0.9129814522323167,0,0,2,0.6,0.9129814522323167,0.9129814522323167
1,1.000000,0.000000,0.9836893918491022,0,0,7,0.2222222222222222,0.9836893918491022,0.9836893918491022
0,0.875000,0.176471,0.8162284227669616,0,0,5,0.0,0.8162284227669616,0.8162284227669616
0,0.888889,0.071429,0.8937947356680093,0,0,4,0.2,0.8937947356680093,0.8937947356680093
1,1.000000,0.052632,0.7543125602350441,0,0,1,0.0,0.7543125602350441,0.7543125602350441
1,0.888889,0.105263,0.7778190214662849,0,0,3,0.5,0.7778190214662849,0.7778190214662849
1,1.045455,0.000000,0.9988806471768599,0,0,1,0.8333333333333334,0.9988806471768599,0.9988806471768599
0,1.166667,0.250000,0.9678832640149191,0,0,1,0.5,0.9678832640149191,0.9678832640149191
1,1.263158,0.285714,0.837046127278949,0,0,2,0.6,0.837046127278949,0.837046127278949
1,1.200000,0.300000,0.7207809793686734,0,0,2,0.0,0.7207809793686734,0.7207809793686734
1,1.111111,0.052632,0.923041865277613,0,0,1,0.6666666666666666,0.923041865277613,0.923041865277613
1,1.187500,0.187500,0.8989783394250138,0,0,3,0.25,0.8989783394250138,0.8989783394250138
0,1.300000,0.300000,0.9418171219011642,1,1,3,0.25,0.9418171219011642,0.9418171219011642
1,1.315789,0.368421,0.9812805931485369,0,0,5,0.16666666666666666,0.9812805931485369,0.9812805931485369
0,1.153846,0.153846,0.8926428703400955,0,0,12,0.07692307692307693,0.8926428703400955,0.8926428703400955
1,1.136364,0.217391,0.8679944178031638,1,1,5,0.16666666666666666,0.8679944178031638,0.8679944178031638
0,0.850000,0.047619,0.8758044233040628,0,0,1,0.6666666666666666,0.8758044233040628,0.8758044233040628
1,1.500000,0.461538,0.9979952089401146,0,0,2,0.6666666666666666,0.9979952089401146,0.9979952089401146
1,0.928571,0.071429,0.9309323228344307,0,0,1,0.5,0.9309323228344307,0.9309323228344307
1,1.181818,0.181818,0.9112470649739051,0,0,2,0.6666666666666666,0.9112470649739051,0.9112470649739051
1,0.954545,0.043478,0.9027275149767474,0,0,4,0.42857142857142855,0.9027275149767474,0.9027275149767474
0,1.200000,0.187500,0.9808307876803394,0,0,1,0.5,0.9808307876803394,0.9808307876803394
1,0.833333,0.166667,0.9969915265572363,0,0,2,0.5,0.9969915265572363,0.9969915265572363
0,1.294118,0.352941,0.8735535459525724,0,0,4,0.2,0.8735535459525724,0.8735535459525724
1,0.888889,0.074074,0.9349924688043248,1,1,0,1.0,0.9349924688043248,0.9349924688043248
1,1.000000,0.000000,0.9681313746717353,0,0,2,0.6,0.9681313746717353,0.9681313746717353
1,1.090909,0.090909,0.7268341201423301,0,0,4,0.0,0.7268341201423301,0.7268341201423301
1,0.851852,0.142857,0.9958977751066932,0,0,1,0.0,0.9958977751066932,0.9958977751066932
0,1.000000,0.000000,0.7786324499979141,0,0,8,0.1111111111111111,0.7786324499979141,0.7786324499979141
1,0.909091,0.074074,0.9121573875398359,0,0,1,0.5,0.9121573875398359,0.9121573875398359
1,0.857143,0.166667,0.956297315663228,0,0,1,0.75,0.956297315663228,0.956297315663228
0,0.954545,0.160000,0.9984566465631959,0,0,1,0.8333333333333334,0.9984566465631959,0.9984566465631959
1,1.157895,0.315789,0.9939757258645515,0,0,0,1.0,0.9939757258645515,0.9939757258645515
1,1.142857,0.142857,0.8610164904175398,0,0,1,0.6666666666666666,0.8610164904175398,0.8610164904175398
1,1.040000,0.000000,0.9337244887529751,0,0,3,0.25,0.9337244887529751,0.9337244887529751
0,1.263158,0.250000,0.939136387436003,0,0,1,0.5,0.939136387436003,0.939136387436003
1,0.952381,0.000000,0.8024697873746243,0,0,2,0.6666666666666666,0.8024697873746243,0.8024697873746243
1,0.785714,0.214286,0.8350568863164003,0,0,1,0.75,0.8350568863164003,0.8350568863164003
1,1.000000,0.045455,0.9089218847472371,0,0,2,0.3333333333333333,0.9089218847472371,0.9089218847472371
1,1.300000,0.428571,0.9177457094368595,0,0,0,1.0,0.9177457094368595,0.9177457094368595
1,1.076923,0.066667,0.8296036501296732,0,0,0,1.0,0.8296036501296732,0.8296036501296732
1,0.703704,0.296296,0.827949713713465,0,0,1,0.75,0.827949713713465,0.827949713713465
0,0.958333,0.041667,0.9005929775918998,0,0,5,0.5,0.9005929775918998,0.9005929775918998
1,0.842105,0.269231,0.9083499134977415,0,0,2,0.3333333333333333,0.9083499134977415,0.9083499134977415
1,0.800000,0.133333,0.7542967556598029,0,0,1,0.5,0.7542967556598029,0.7542967556598029
0,1.125000,0.058824,0.9850653285172779,0,0,1,0.0,0.9850653285172779,0.9850653285172779
0,0.812500,0.125000,0.8836775423078969,0,0,1,0.0,0.8836775423078969,0.8836775423078969
1,0.807692,0.206897,0.97060059802069,0,0,2,0.3333333333333333,0.97060059802069,0.97060059802069
0,1.176471,0.235294,0.8792089764859263,1,1,4,0.42857142857142855,0.8792089764859263,0.8792089764859263
1,0.950000,0.090909,0.8468505191491768,0,0,2,0.0,0.8468505191491768,0.8468505191491768
1,0.909091,0.125000,0.9624271765188535,0,0,2,0.0,0.9624271765188535,0.9624271765188535
0,0.687500,0.312500,0.7987635776856604,0,0,2,0.0,0.7987635776856604,0.7987635776856604
0,0.933333,0.125000,0.8417320684344369,0,0,3,0.25,0.8417320684344369,0.8417320684344369
0,1.050000,0.181818,0.8835037038158934,0,0,2,0.5,0.8835037038158934,0.8835037038158934
0,0.812500,0.187500,0.8749054140935347,0,0,2,0.0,0.8749054140935347,0.8749054140935347
0,1.384615,0.428571,0.9999518273010191,0,0,0,1.0,0.9999518273010191,0.9999518273010191
1,1.187500,0.263158,0.9470281932800246,0,0,3,0.0,0.9470281932800246,0.9470281932800246
1,0.913043,0.125000,0.8880940509857342,0,0,1,0.6666666666666666,0.8880940509857342,0.8880940509857342
1,1.000000,0.000000,0.8462808776143093,0,0,2,0.0,0.8462808776143093,0.8462808776143093
1,1.133333,0.133333,0.7460703843373369,0,0,0,1.0,0.7460703843373369,0.7460703843373369
1,1.000000,0.000000,0.9464610590687702,0,0,0,1.0,0.9464610590687702,0.9464610590687702
1,1.000000,0.043478,0.8278212791248358,0,0,1,0.75,0.8278212791248358,0.8278212791248358
1,0.736842,0.142857,0.9315762721639166,0,0,0,1.0,0.9315762721639166,0.9315762721639166
1,0.750000,0.277778,0.9529376550131728,0,0,1,0.5,0.9529376550131728,0.9529376550131728
0,0.833333,0.166667,0.9926928656763345,0,0,1,0.0,0.9926928656763345,0.9926928656763345
1,0.772727,0.227273,0.8929119523895122,0,0,5,0.16666666666666666,0.8929119523895122,0.8929119523895122
1,1.111111,0.105263,0.9285213221319214,0,0,0,1.0,0.9285213221319214,0.9285213221319214
1,1.000000,0.000000,0.9465811594520042,0,0,1,0.5,0.9465811594520042,0.9465811594520042
0,0.583333,0.440000,0.9970924598941882,0,0,3,0.7,0.9970924598941882,0.9970924598941882
1,1.384615,0.461538,0.9181526166452105,1,1,0,1.0,0.9181526166452105,0.9181526166452105
1,1.050000,0.045455,0.9086710728372205,0,0,0,1.0,0.9086710728372205,0.9086710728372205
1,0.916667,0.076923,0.9988601412244741,0,0,2,0.3333333333333333,0.9988601412244741,0.9988601412244741
1,1.058824,0.000000,0.9387155736620014,0,0,3,0.25,0.9387155736620014,0.9387155736620014
1,0.764706,0.235294,0.7734956815919022,0,0,1,0.5,0.7734956815919022,0.7734956815919022
1,1.176471,0.300000,0.8461482106041486,0,0,3,0.5,0.8461482106041486,0.8461482106041486
1,0.954545,0.000000,0.8463786407691015,0,0,1,0.75,0.8463786407691015,0.8463786407691015
1,0.782609,0.200000,0.9867729264928515,0,0,0,1.0,0.9867729264928515,0.9867729264928515
1,0.791667,0.259259,0.9364095584512624,0,0,1,0.8333333333333334,0.9364095584512624,0.9364095584512624
1,0.772727,0.260870,0.9917847716507143,0,0,3,0.5714285714285714,0.9917847716507143,0.9917847716507143
1,1.375000,0.437500,0.9421092081910637,0,0,0,1.0,0.9421092081910637,0.9421092081910637
1,0.833333,0.105263,0.9147968230444905,0,0,0,1.0,0.9147968230444905,0.9147968230444905
0,1.083333,0.166667,0.8854194044366244,0,0,0,1.0,0.8854194044366244,0.8854194044366244
0,0.666667,0.296296,0.9285915533672613,0,0,4,0.42857142857142855,0.9285915533672613,0.9285915533672613
1,0.857143,0.136364,0.9199640568812596,0,0,1,0.6666666666666666,0.9199640568812596,0.9199640568812596
0,1.100000,0.100000,0.8604891730977982,0,0,0,1.0,0.8604891730977982,0.8604891730977982
1,1.583333,0.461538,0.8587203463020265,0,0,0,1.0,0.8587203463020265,0.8587203463020265
1,0.750000,0.304348,0.9058549027017614,0,0,2,0.3333333333333333,0.9058549027017614,0.9058549027017614
1,1.250000,0.142857,0.859752255322029,0,0,8,0.1111111111111111,0.859752255322029,0.859752255322029
0,0.769231,0.285714,0.770502376829343,1,1,1,0.5,0.770502376829343,0.770502376829343
1,1.166667,0.105263,0.9509641851314753,0,0,1,0.5,0.9509641851314753,0.9509641851314753
0,1.200000,0.200000,0.705590774607635,0,0,4,0.5555555555555556,0.705590774607635,0.705590774607635
1,1.052632,0.047619,0.9168511446253047,0,0,1,0.75,0.9168511446253047,0.9168511446253047
0,1.307692,0.384615,0.8896891400427777,0,0,1,0.0,0.8896891400427777,0.8896891400427777
0,1.230769,0.307692,0.7934562564677697,0,0,3,0.25,0.7934562564677697,0.7934562564677697
0,1.000000,0.000000,0.7161982727508578,0,0,3,0.4,0.7161982727508578,0.7161982727508578
0,0.962963,0.035714,0.9154307923852579,0,0,7,0.3,0.9154307923852579,0.9154307923852579
0,1.222222,0.210526,0.9977879627557054,0,0,2,0.0,0.9977879627557054,0.9977879627557054
1,1.050000,0.095238,0.9999991128572708,0,0,0,1.0,0.9999991128572708,0.9999991128572708
1,1.105263,0.095238,0.9362929895060483,0,0,14,0.2222222222222222,0.9362929895060483,0.9362929895060483
1,0.933333,0.222222,0.995568123374083,0,0,2,0.0,0.995568123374083,0.995568123374083
0,0.777778,0.222222,0.8988541421921421,0,0,2,0.0,0.8988541421921421,0.8988541421921421
0,1.277778,0.238095,0.822801398367662,0,0,3,0.5,0.822801398367662,0.822801398367662
0,1.000000,0.000000,0.8040816405016098,0,0,1,0.0,0.8040816405016098,0.8040816405016098
1,1.263158,0.315789,0.9783284535287665,0,0,0,1.0,0.9783284535287665,0.9783284535287665
0,1.384615,0.384615,0.980019738330755,0,0,4,0.0,0.980019738330755,0.980019738330755
0,0.857143,0.200000,0.8994123333389141,0,0,1,0.5,0.8994123333389141,0.8994123333389141
1,1.181818,0.217391,0.8632965342434924,0,0,3,0.25,0.8632965342434924,0.8632965342434924
1,0.869565,0.185185,0.9681341370150847,0,0,4,0.0,0.9681341370150847,0.9681341370150847
0,1.500000,0.500000,0.7859836043022213,0,0,1,0.5,0.7859836043022213,0.7859836043022213
1,1.312500,0.437500,0.8631023181529999,0,0,3,0.625,0.8631023181529999,0.8631023181529999
1,0.800000,0.227273,0.933875563802917,0,0,1,0.5,0.933875563802917,0.933875563802917
0,0.904762,0.259259,0.9457515161323321,0,0,0,1.0,0.9457515161323321,0.9457515161323321
1,0.807692,0.153846,0.9483710933832432,0,0,2,0.5,0.9483710933832432,0.9483710933832432
0,1.692308,0.500000,0.8846297367832996,0,0,4,0.2,0.8846297367832996,0.8846297367832996
0,1.285714,0.312500,0.9184612803715361,0,0,8,0.1111111111111111,0.9184612803715361,0.9184612803715361
0,0.826087,0.200000,0.7062089582581716,0,0,2,0.5,0.7062089582581716,0.7062089582581716
1,0.842105,0.157895,0.9431873553109534,1,1,0,1.0,0.9431873553109534,0.9431873553109534
1,1.095238,0.041667,0.9406433752575611,0,0,1,0.75,0.9406433752575611,0.9406433752575611
1,0.736842,0.250000,0.7793000119236925,0,0,1,0.6666666666666666,0.7793000119236925,0.7793000119236925
0,0.923077,0.071429,0.9923101321808049,0,0,3,0.0,0.9923101321808049,0.9923101321808049
1,0.960000,0.038462,0.9966652159257997,0,0,1,0.875,0.9966652159257997,0.9966652159257997
1,1.235294,0.263158,0.9076715002691935,0,0,2,0.0,0.9076715002691935,0.9076715002691935
1,0.916667,0.083333,0.8674442480168779,0,0,0,1.0,0.8674442480168779,0.8674442480168779
0,0.764706,0.176471,0.9458845621363362,0,0,5,0.2857142857142857,0.9458845621363362,0.9458845621363362
1,1.153846,0.142857,0.6497157825988035,0,0,0,1.0,0.6497157825988035,0.6497157825988035
0,0.708333,0.307692,0.9857404055129037,1,1,0,1.0,0.9857404055129037,0.9857404055129037
1,0.857143,0.160000,0.9263675769923122,0,0,2,0.0,0.9263675769923122,0.9263675769923122
1,1.000000,0.000000,0.7160529759538619,0,0,2,0.5,0.7160529759538619,0.7160529759538619
1,1.230769,0.266667,0.9943967321692717,0,0,1,0.0,0.9943967321692717,0.9943967321692717
1,1.062500,0.058824,0.8873030447520802,0,0,1,0.0,0.8873030447520802,0.8873030447520802
1,1.062500,0.062500,0.7968773666896577,0,0,1,0.6666666666666666,0.7968773666896577,0.7968773666896577
1,1.000000,0.000000,0.9063298979419353,0,0,1,0.6666666666666666,0.9063298979419353,0.9063298979419353
0,0.695652,0.304348,0.9644595680188122,0,0,1,0.75,0.9644595680188122,0.9644595680188122
1,1.000000,0.050000,0.9950434200032756,0,0,0,1.0,0.9950434200032756,0.9950434200032756
0,1.100000,0.080000,0.8529133666282757,0,0,5,0.2857142857142857,0.8529133666282757,0.8529133666282757
1,1.052632,0.047619,0.7804060198649313,0,0,1,0.0,0.7804060198649313,0.7804060198649313
1,1.230769,0.214286,0.9540812040524792,0,0,3,0.4,0.9540812040524792,0.9540812040524792
1,0.931034,0.033333,0.9994779963372237,0,0,1,0.8333333333333334,0.9994779963372237,0.9994779963372237
1,1.000000,0.000000,0.9744973426983987,0,0,1,0.0,0.9744973426983987,0.9744973426983987
1,1.055556,0.000000,0.9925722521514999,0,0,0,1.0,0.9925722521514999,0.9925722521514999
1,0.736842,0.300000,0.9806466886671835,0,0,1,0.5,0.9806466886671835,0.9806466886671835
0,1.315789,0.400000,0.9421703567739828,0,0,5,0.16666666666666666,0.9421703567739828,0.9421703567739828
1,0.916667,0.153846,0.9985173982941311,0,0,0,1.0,0.9985173982941311,0.9985173982941311
1,1.173913,0.208333,0.9976550021613266,0,0,3,0.25,0.9976550021613266,0.9976550021613266
0,0.916667,0.083333,0.8974064567737317,0,0,11,0.15384615384615385,0.8974064567737317,0.8974064567737317
1,1.043478,0.041667,0.9098746601293781,0,0,2,0.0,0.9098746601293781,0.9098746601293781
1,1.125000,0.176471,0.8895075782311762,0,0,0,1.0,0.8895075782311762,0.8895075782311762
1,1.250000,0.250000,0.8256278110553253,0,0,0,1.0,0.8256278110553253,0.8256278110553253
1,1.266667,0.250000,0.9414913016534338,0,0,0,1.0,0.9414913016534338,0.9414913016534338
0,1.333333,0.333333,0.8768442967588502,0,0,6,0.4,0.8768442967588502,0.8768442967588502
0,0.631579,0.368421,0.8095378997610791,0,0,3,0.25,0.8095378997610791,0.8095378997610791
1,1.000000,0.040000,0.9316434111428801,0,0,1,0.75,0.9316434111428801,0.9316434111428801
1,0.833333,0.285714,0.8351030234475827,0,0,0,1.0,0.8351030234475827,0.8351030234475827
1,1.285714,0.285714,0.9217982004542239,0,0,1,0.6666666666666666,0.9217982004542239,0.9217982004542239
1,1.315789,0.315789,0.8513420745808429,0,0,9,0.0,0.8513420745808429,0.8513420745808429
1,0.954545,0.000000,0.9003094297782087,1,1,1,0.75,0.9003094297782087,0.9003094297782087
1,1.000000,0.000000,0.9809411059143769,0,0,4,0.3333333333333333,0.9809411059143769,0.9809411059143769
1,0.947368,0.052632,0.9313511453203231,0,0,2,0.0,0.9313511453203231,0.9313511453203231
1,1.045455,0.041667,0.9986479834431307,0,0,0,1.0,0.9986479834431307,0.9986479834431307
1,0.823529,0.222222,0.9975183870466269,0,0,1,0.75,0.9975183870466269,0.9975183870466269
0,1.583333,0.583333,0.7547137328058225,0,0,2,0.3333333333333333,0.7547137328058225,0.7547137328058225
1,0.956522,0.080000,0.8949520925568939,0,0,1,0.6666666666666666,0.8949520925568939,0.8949520925568939
1,1.153846,0.071429,0.666769373643617,0,0,5,0.375,0.666769373643617,0.666769373643617
0,0.937500,0.062500,0.9233306810516598,0,0,4,0.3333333333333333,0.9233306810516598,0.9233306810516598
0,0.769231,0.230769,0.7776392736782983,0,0,2,0.3333333333333333,0.7776392736782983,0.7776392736782983
1,1.125000,0.125000,0.8922090093792528,0,0,1,0.5,0.8922090093792528,0.8922090093792528
0,0.703704,0.296296,0.9622255945645758,1,1,1,0.5,0.9622255945645758,0.9622255945645758
0,1.200000,0.227273,0.8915047860533883,0,0,1,0.0,0.8915047860533883,0.8915047860533883
1,1.000000,0.041667,0.9318688845901236,0,0,1,0.6666666666666666,0.9318688845901236,0.9318688845901236
0,1.416667,0.416667,0.8962362439030103,1,1,4,0.2,0.8962362439030103,0.8962362439030103
1,0.730769,0.296296,0.906814342765886,0,0,7,0.0,0.906814342765886,0.906814342765886
1,1.000000,0.000000,0.9992553897392606,0,0,0,1.0,0.9992553897392606,0.9992553897392606
1,0.750000,0.230769,0.9448308412578997,0,0,1,0.5,0.9448308412578997,0.9448308412578997
1,1.000000,0.000000,0.9992872968207633,0,0,1,0.5,0.9992872968207633,0.9992872968207633
1,1.181818,0.272727,0.9909070611879707,0,0,4,0.42857142857142855,0.9909070611879707,0.9909070611879707
0,0.937500,0.000000,0.9316688055243936,0,0,3,0.4,0.9316688055243936,0.9316688055243936
1,0.909091,0.120000,0.9955891787121786,0,0,2,0.3333333333333333,0.9955891787121786,0.9955891787121786
1,1.111111,0.111111,0.7595095558978224,0,0,0,1.0,0.7595095558978224,0.7595095558978224
0,1.071429,0.142857,0.7461584968995796,0,0,8,0.0,0.7461584968995796,0.7461584968995796
1,1.272727,0.357143,0.9635787496934128,0,0,1,0.0,0.9635787496934128,0.9635787496934128
1,1.200000,0.300000,0.9453061524450332,0,0,0,1.0,0.9453061524450332,0.9453061524450332
1,1.200000,0.200000,0.8868138332823181,0,0,1,0.6666666666666666,0.8868138332823181,0.8868138332823181
0,1.500000,0.400000,0.8145659249197267,0,0,0,1.0,0.8145659249197267,0.8145659249197267
1,1.043478,0.040000,0.9453610248671707,0,0,3,0.0,0.9453610248671707,0.9453610248671707
1,1.250000,0.250000,0.9978056867774059,0,0,0,1.0,0.9978056867774059,0.9978056867774059
0,1.437500,0.562500,0.9438107961856265,0,0,3,0.0,0.9438107961856265,0.9438107961856265
1,1.181818,0.272727,0.9527055080878225,0,0,1,0.5,0.9527055080878225,0.9527055080878225
1,1.133333,0.055556,0.9999998331575918,0,0,0,1.0,0.9999998331575918,0.9999998331575918
0,1.333333,0.416667,0.7871667661842013,0,0,6,0.0,0.7871667661842013,0.7871667661842013
0,1.200000,0.090909,0.97675961594742,1,1,4,0.2,0.97675961594742,0.97675961594742
1,1.352941,0.210526,0.7648876971593949,0,0,1,0.6666666666666666,0.7648876971593949,0.7648876971593949
1,0.923077,0.035714,0.9762748204649412,0,0,2,0.6,0.9762748204649412,0.9762748204649412
1,1.000000,0.130435,0.9700427315531387,0,0,2,0.5,0.9700427315531387,0.9700427315531387
1,0.882353,0.058824,0.8964800959109217,0,0,3,0.0,0.8964800959109217,0.8964800959109217
1,0.800000,0.222222,0.9490416309188137,0,0,1,0.5,0.9490416309188137,0.9490416309188137
1,0.818182,0.181818,0.8913828801975816,0,0,3,0.625,0.8913828801975816,0.8913828801975816
1,1.133333,0.133333,0.9392561971570592,0,0,0,1.0,0.9392561971570592,0.9392561971570592
0,1.035714,0.000000,0.9669279499885683,1,1,4,0.0,0.9669279499885683,0.9669279499885683
1,1.421053,0.421053,0.7592890834040397,0,0,2,0.5,0.7592890834040397,0.7592890834040397
0,1.000000,0.000000,0.6910899142934085,1,1,0,1.0,0.6910899142934085,0.6910899142934085
0,1.416667,0.285714,0.5885029569314946,0,0,2,0.0,0.5885029569314946,0.5885029569314946
1,1.062500,0.000000,0.9603897643820475,0,0,1,0.5,0.9603897643820475,0.9603897643820475
0,0.823529,0.222222,0.9972266486612466,0,0,1,0.0,0.9972266486612466,0.9972266486612466
1,1.000000,0.000000,0.99999562573651,0,0,0,1.0,0.99999562573651,0.99999562573651
1,0.920000,0.034483,0.9375893947290956,0,0,2,0.5,0.9375893947290956,0.9375893947290956
0,0.920000,0.178571,0.9970525919348109,0,0,2,0.5,0.9970525919348109,0.9970525919348109
1,0.941176,0.000000,0.8991662754962406,0,0,0,1.0,0.8991662754962406,0.8991662754962406
1,0.823529,0.150000,0.8449736243153078,0,0,4,0.0,0.8449736243153078,0.8449736243153078
0,1.071429,0.142857,0.8649866319051007,0,0,5,0.2857142857142857,0.8649866319051007,0.8649866319051007
1,1.333333,0.416667,0.9573006310814889,0,0,0,1.0,0.9573006310814889,0.9573006310814889
0,1.250000,0.176471,0.8046153024604586,0,0,3,0.25,0.8046153024604586,0.8046153024604586
0,0.956522,0.000000,0.9466279708157962,0,0,3,0.0,0.9466279708157962,0.9466279708157962
0,0.666667,0.333333,0.8562345103050032,0,0,3,0.0,0.8562345103050032,0.8562345103050032
1,1.125000,0.250000,0.950707709887871,0,0,0,1.0,0.950707709887871,0.950707709887871
1,0.916667,0.083333,0.771374646844704,0,0,2,0.5,0.771374646844704,0.771374646844704
0,0.900000,0.000000,0.9277816166582152,0,0,1,0.0,0.9277816166582152,0.9277816166582152
